Duration (in seconds),Finished,ResponseId,Q578,Q579,Q580,Q271_1,Q271_2,Q271_3,Q271_4,Q271_5,Q271_6,Q78,Q77,Q76,Q75,Q74,Q581,F-1-1,F-1-1-1,F-1-2,F-1-1-2,F-1-3,F-1-1-3,F-1-2-1,F-1-2-2,F-1-2-3,F-2-1,F-2-1-1,F-2-2,F-2-1-2,F-2-3,F-2-1-3,F-2-2-1,F-2-2-2,F-2-2-3,F-3-1,F-3-1-1,F-3-2,F-3-1-2,F-3-3,F-3-1-3,F-3-2-1,F-3-2-2,F-3-2-3
441,TRUE,R_3CWpbyYAtI63gLC,Candidate 1,Candidate 1,Candidate 1,7 - Strongly agree,5,6,5,3,5,"Employed, full-time",Asian,Bachelor degree,Male,35,Regularly,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,Approximately 10 years,Collective expulsion of immigrants and closure of the border,The candidate is under investigation for corruption,Approximately 10 years,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,Approximately 20 years,Collective expulsion of immigrants and closure of the border,No proceedings,Approximately 10 years,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Penal proceedings,No proceedings,Past Political Experience,None,Welcome immigrants and organise human corridor,The candidate has been convicted of corruption ,Approximately 20 years
411,TRUE,R_2yjheMVn3azhH9k,Candidate 2,Candidate 2,Candidate 1,6,1 - Strongly disagree,5,5,5,3,"Employed, full-time",Caucasian,Master degree,Male,24,Never,Penal proceedings,The candidate has been convicted of corruption ,Past Political Experience,None,Policy Proposal,Collective expulsion of immigrants and closure of the border,The candidate has been convicted of corruption ,Approximately 20 years,Collective expulsion of immigrants and closure of the border,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,Approximately 20 years,Policy Proposal,Acceptance of immigrants conditional on certain requisites,No proceedings,Approximately 20 years,Acceptance of immigrants conditional on certain requisites,Penal proceedings,No proceedings,Past Political Experience,Approximately 20 years,Policy Proposal,Welcome immigrants and organise human corridor,The candidate is under investigation for corruption,Approximately 10 years,Welcome immigrants and organise human corridor
450,TRUE,R_2uWCevsiWvWCh53,Candidate 2,Candidate 1,Candidate 1,7 - Strongly agree,1 - Strongly disagree,5,5,4 - Neither agree nor disagree,5,"Employed, full-time",Caucasian,Bachelor degree,Male,32,Regularly,Past Political Experience,Approximately 10 years,Penal proceedings,The candidate is under investigation for corruption,Policy Proposal,Welcome immigrants and organise human corridor,Approximately 20 years,The candidate is under investigation for corruption,Welcome immigrants and organise human corridor,Past Political Experience,Approximately 20 years,Penal proceedings,No proceedings,Policy Proposal,Acceptance of immigrants conditional on certain requisites,None,The candidate has been convicted of corruption ,Acceptance of immigrants conditional on certain requisites,Past Political Experience,Approximately 10 years,Penal proceedings,No proceedings,Policy Proposal,Collective expulsion of immigrants and closure of the border,None,The candidate has been convicted of corruption ,Collective expulsion of immigrants and closure of the border
336,TRUE,R_1eOUDxFbtXJEU6N,Candidate 1,Candidate 1,Candidate 1,6,3,5,3,5,6,Prefer not to answer,Caucasian,Some college,Female,35,Never,Penal proceedings,No proceedings,Past Political Experience,None,Policy Proposal,Welcome immigrants and organise human corridor,The candidate has been convicted of corruption ,Approximately 10 years,Welcome immigrants and organise human corridor,Penal proceedings,No proceedings,Past Political Experience,Approximately 20 years,Policy Proposal,Welcome immigrants and organise human corridor,The candidate has been convicted of corruption ,None,Welcome immigrants and organise human corridor,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,None,Policy Proposal,Acceptance of immigrants conditional on certain requisites,The candidate is under investigation for corruption,None,Acceptance of immigrants conditional on certain requisites
399,TRUE,R_2YoevbNWLjVV8iI,Candidate 1,Candidate 2,Candidate 1,4 - Neither agree nor disagree,4 - Neither agree nor disagree,4 - Neither agree nor disagree,4 - Neither agree nor disagree,4 - Neither agree nor disagree,4 - Neither agree nor disagree,Self-employed,Caucasian,High school degree/ GED,Male,36,Never,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,Approximately 10 years,Acceptance of immigrants conditional on certain requisites,The candidate has been convicted of corruption ,Approximately 20 years,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,Approximately 20 years,Acceptance of immigrants conditional on certain requisites,The candidate is under investigation for corruption,Approximately 10 years,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,No proceedings,Past Political Experience,Approximately 20 years,Welcome immigrants and organise human corridor,The candidate is under investigation for corruption,Approximately 20 years
473,TRUE,R_DuBeKjazu7Qkfmh,Candidate 2,Candidate 1,Candidate 2,5,3,2,5,4 - Neither agree nor disagree,7 - Strongly agree,Self-employed,Caucasian,Some college,Male,22,Never,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Past Political Experience,None,Penal proceedings,The candidate is under investigation for corruption,Collective expulsion of immigrants and closure of the border,Approximately 20 years,No proceedings,Policy Proposal,Collective expulsion of immigrants and closure of the border,Past Political Experience,Approximately 20 years,Penal proceedings,The candidate is under investigation for corruption,Collective expulsion of immigrants and closure of the border,Approximately 20 years,The candidate is under investigation for corruption,Policy Proposal,Welcome immigrants and organise human corridor,Past Political Experience,Approximately 20 years,Penal proceedings,The candidate has been convicted of corruption ,Acceptance of immigrants conditional on certain requisites,Approximately 10 years,The candidate is under investigation for corruption
403,TRUE,R_2fdEGtlZ1WtKqVk,Candidate 2,Candidate 2,Candidate 1,3,2,6,3,2,6,Retired,Caucasian,Bachelor degree,Male,59,Never,Past Political Experience,Approximately 20 years,Penal proceedings,No proceedings,Policy Proposal,Collective expulsion of immigrants and closure of the border,Approximately 10 years,The candidate has been convicted of corruption ,Acceptance of immigrants conditional on certain requisites,Past Political Experience,Approximately 10 years,Penal proceedings,No proceedings,Policy Proposal,Collective expulsion of immigrants and closure of the border,None,No proceedings,Welcome immigrants and organise human corridor,Past Political Experience,Approximately 10 years,Penal proceedings,The candidate has been convicted of corruption ,Policy Proposal,Collective expulsion of immigrants and closure of the border,Approximately 10 years,The candidate has been convicted of corruption ,Collective expulsion of immigrants and closure of the border
387,TRUE,R_2969jNZ0JlM1THr,Candidate 1,Candidate 2,Candidate 1,7 - Strongly agree,3,6,2,4 - Neither agree nor disagree,2,Self-employed,Caucasian,Some college,Male,31,Never,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,None,Policy Proposal,Acceptance of immigrants conditional on certain requisites,No proceedings,None,Collective expulsion of immigrants and closure of the border,Penal proceedings,No proceedings,Past Political Experience,Approximately 10 years,Policy Proposal,Collective expulsion of immigrants and closure of the border,The candidate has been convicted of corruption ,None,Acceptance of immigrants conditional on certain requisites,Penal proceedings,No proceedings,Past Political Experience,Approximately 10 years,Policy Proposal,Welcome immigrants and organise human corridor,The candidate is under investigation for corruption,None,Welcome immigrants and organise human corridor
314,TRUE,R_22FDUPwjqWUowCU,Candidate 1,Candidate 2,Candidate 1,6,1 - Strongly disagree,5,3,6,3,"Employed, full-time",Caucasian,Bachelor degree,Female,33,Sometimes,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Past Political Experience,None,Penal proceedings,No proceedings,Acceptance of immigrants conditional on certain requisites,None,No proceedings,Policy Proposal,Welcome immigrants and organise human corridor,Past Political Experience,Approximately 10 years,Penal proceedings,The candidate is under investigation for corruption,Acceptance of immigrants conditional on certain requisites,None,The candidate has been convicted of corruption ,Policy Proposal,Welcome immigrants and organise human corridor,Past Political Experience,Approximately 20 years,Penal proceedings,The candidate is under investigation for corruption,Welcome immigrants and organise human corridor,Approximately 20 years,The candidate has been convicted of corruption 
497,TRUE,R_3lPnVUtlCseqmdZ,Candidate 2,Candidate 1,Candidate 1,7 - Strongly agree,1 - Strongly disagree,,3,4 - Neither agree nor disagree,3,"Employed, part time",Caucasian,Master degree,Female,35,Never,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,Approximately 20 years,Policy Proposal,Acceptance of immigrants conditional on certain requisites,The candidate is under investigation for corruption,Approximately 10 years,Acceptance of immigrants conditional on certain requisites,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,Approximately 10 years,Policy Proposal,Acceptance of immigrants conditional on certain requisites,The candidate is under investigation for corruption,Approximately 10 years,Collective expulsion of immigrants and closure of the border,Penal proceedings,No proceedings,Past Political Experience,None,Policy Proposal,Welcome immigrants and organise human corridor,The candidate has been convicted of corruption ,Approximately 20 years,Welcome immigrants and organise human corridor
542,TRUE,R_307DlbSwdH7Sn8K,Candidate 1,Candidate 1,Candidate 2,6,2,6,6,2,6,"Employed, full-time",Caucasian,Some college,Male,35,Never,Penal proceedings,No proceedings,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Past Political Experience,Approximately 20 years,The candidate is under investigation for corruption,Collective expulsion of immigrants and closure of the border,Approximately 10 years,Penal proceedings,The candidate is under investigation for corruption,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Past Political Experience,None,The candidate has been convicted of corruption ,Collective expulsion of immigrants and closure of the border,Approximately 20 years,Penal proceedings,The candidate has been convicted of corruption ,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Past Political Experience,Approximately 10 years,The candidate is under investigation for corruption,Welcome immigrants and organise human corridor,Approximately 10 years
528,TRUE,R_1FENo06O4lmzrrg,Candidate 1,Candidate 2,Candidate 1,7 - Strongly agree,3,5,5,3,6,Self-employed,Caucasian,Some college,Female,29,Sometimes,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,No proceedings,Past Political Experience,Approximately 20 years,Collective expulsion of immigrants and closure of the border,No proceedings,Approximately 20 years,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,The candidate has been convicted of corruption ,Past Political Experience,Approximately 10 years,Acceptance of immigrants conditional on certain requisites,The candidate is under investigation for corruption,Approximately 20 years,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,No proceedings,Past Political Experience,Approximately 10 years,Acceptance of immigrants conditional on certain requisites,The candidate has been convicted of corruption ,None
