2020-02-10 12:54:59,2020-02-10 12:54:59,Survey Test,,100,0,True,2020-02-10 12:54:59,R_eeuTCruRwTlrpCR,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 1,Candidate 1,Candidate 1,Candidate 2,Candidate 1,CDH,"Donec a euismod neque. A sollicitudin arcu quis tempor cras potenti natoque, elit magnis.",Turkish,Party,CDH (Liberals),Language Spoken,French,Years in Politics,10,Age,50s,MR-VLD (Right),French,20,50s,Party,CDH (Liberals),Language Spoken,French,Years in Politics,5,Age,50s,PS (Left),Turkish,10,50s,Party,PVDA (Radical-Left),Language Spoken,French,Years in Politics,5,Age,50s,ECOLO (Greens),Turkish,5,40s,Party,PS (Left),Language Spoken,Portuguese,Years in Politics,5,Age,50s,ECOLO (Greens),French,5,50s,Party,MR-VLD (Right),Language Spoken,Turkish,Years in Politics,5,Age,50s,PS (Left),French,5,30s
2020-02-10 12:54:59,2020-02-10 12:55:00,Survey Test,,100,1,True,2020-02-10 12:55:00,R_4H201tAeGdnR60B,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 2,Candidate 1,Candidate 2,Candidate 2,Candidate 1,,Volutpat turpis a odio ac volutpat nibh amet turpis natoque.,Portuguese,Party,MR-VLD (Right),Language Spoken,Dutch,Years in Politics,5,Age,30s,PVDA (Radical-Left),French,10,50s,Party,PS (Left),Language Spoken,Turkish,Years in Politics,10,Age,40s,PS (Left),Turkish,20,50s,Party,PVDA (Radical-Left),Language Spoken,Dutch,Years in Politics,10,Age,50s,PS (Left),Dutch,20,50s,Party,ECOLO (Greens),Language Spoken,Turkish,Years in Politics,20,Age,50s,CDH (Liberals),Turkish,5,50s,Party,PS (Left),Language Spoken,French,Years in Politics,20,Age,50s,PVDA (Radical-Left),Turkish,5,50s
2020-02-10 12:55:00,2020-02-10 12:55:00,Survey Test,,100,0,True,2020-02-10 12:55:00,R_0dq4KgcAvZHr9QN,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 2,Candidate 1,Candidate 1,Candidate 2,Candidate 2,,"Aliquam egestas at gravida sapien faucibus, pretium neque facilisi accumsan! Tincidunt. Duis. Primis nunc.",Portuguese,Years in Politics,10,Party,PS (Left),Language Spoken,Portuguese,Age,50s,20,MR-VLD (Right),Turkish,50s,Years in Politics,10,Party,CDH (Liberals),Language Spoken,Portuguese,Age,40s,10,MR-VLD (Right),Turkish,50s,Years in Politics,10,Party,PS (Left),Language Spoken,French,Age,40s,10,PVDA (Radical-Left),French,40s,Years in Politics,20,Party,PS (Left),Language Spoken,French,Age,50s,10,ECOLO (Greens),Italian,50s,Years in Politics,5,Party,PVDA (Radical-Left),Language Spoken,French,Age,50s,5,PVDA (Radical-Left),French,50s
2020-02-10 12:55:01,2020-02-10 12:55:01,Survey Test,,100,0,True,2020-02-10 12:55:01,R_1MtxFcOuO8IVywB,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 2,Candidate 1,Candidate 1,Candidate 1,Candidate 2,PS,Tincidunt volutpat vel sapien rutrum sem mi integer porttitor vivamus est odio eget. Est.,Portuguese,Age,50s,Language Spoken,French,Party,ECOLO (Greens),Years in Politics,5,40s,Turkish,PS (Left),10,Age,50s,Language Spoken,Turkish,Party,PS (Left),Years in Politics,5,50s,French,PS (Left),5,Age,50s,Language Spoken,Turkish,Party,PVDA (Radical-Left),Years in Politics,10,50s,French,ECOLO (Greens),20,Age,40s,Language Spoken,Dutch,Party,PS (Left),Years in Politics,5,50s,French,CDH (Liberals),20,Age,50s,Language Spoken,Italian,Party,PVDA (Radical-Left),Years in Politics,5,50s,French,PS (Left),20
2020-02-10 12:55:01,2020-02-10 12:55:02,Survey Test,,100,1,True,2020-02-10 12:55:02,R_ekZjJnASOfkxK5v,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 1,Candidate 1,Candidate 1,Candidate 2,Candidate 2,MR-VLD,Bibendum posuere gravida. Nullam morbi nec purus diam rhoncus. Platea vestibulum. Vestibulum purus. Rutrum egestas.,Dutch,Language Spoken,Portuguese,Party,ECOLO (Greens),Age,50s,Years in Politics,5,Italian,PS (Left),40s,5,Language Spoken,French,Party,ECOLO (Greens),Age,40s,Years in Politics,5,Turkish,CDH (Liberals),50s,20,Language Spoken,Turkish,Party,CDH (Liberals),Age,40s,Years in Politics,5,Dutch,PS (Left),50s,5,Language Spoken,Turkish,Party,CDH (Liberals),Age,50s,Years in Politics,20,Turkish,PS (Left),50s,10,Language Spoken,Turkish,Party,PS (Left),Age,30s,Years in Politics,5,French,ECOLO (Greens),30s,5
2020-02-10 12:55:02,2020-02-10 12:55:02,Survey Test,,100,0,True,2020-02-10 12:55:02,R_bjULFVOF9NHtogZ,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 1,Candidate 1,Candidate 1,Candidate 1,Candidate 2,PS,"Accusamus nunc malesuada et gravida laoreet arcu turpis odio gravida donec velit, pede vestibulum.",None of the above,Years in Politics,10,Language Spoken,French,Age,50s,Party,PVDA (Radical-Left),10,French,50s,PS (Left),Years in Politics,10,Language Spoken,Turkish,Age,40s,Party,PS (Left),10,French,50s,PVDA (Radical-Left),Years in Politics,10,Language Spoken,French,Age,30s,Party,CDH (Liberals),5,Italian,40s,PVDA (Radical-Left),Years in Politics,20,Language Spoken,French,Age,40s,Party,PVDA (Radical-Left),5,Dutch,50s,ECOLO (Greens),Years in Politics,5,Language Spoken,French,Age,50s,Party,PVDA (Radical-Left),10,Portuguese,50s,ECOLO (Greens)
2020-02-10 12:55:02,2020-02-10 12:55:03,Survey Test,,100,1,True,2020-02-10 12:55:03,R_3gy4ZAoxlmCupgN,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 2,Candidate 2,Candidate 2,Candidate 2,Candidate 1,N-VA,Platea ligula vitae. Consectetuer ultricies ligula vitae ante dolorem lorem.,None of the above,Party,PS (Left),Years in Politics,5,Age,40s,Language Spoken,Turkish,MR-VLD (Right),20,50s,French,Party,CDH (Liberals),Years in Politics,20,Age,50s,Language Spoken,Italian,MR-VLD (Right),5,40s,French,Party,CDH (Liberals),Years in Politics,10,Age,50s,Language Spoken,French,PVDA (Radical-Left),5,50s,French,Party,CDH (Liberals),Years in Politics,10,Age,50s,Language Spoken,Turkish,PS (Left),10,40s,French,Party,CDH (Liberals),Years in Politics,5,Age,40s,Language Spoken,Italian,ECOLO (Greens),20,50s,French
2020-02-10 12:55:03,2020-02-10 12:55:03,Survey Test,,100,0,True,2020-02-10 12:55:03,R_bE1zY2KjxIxcR0x,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 2,Candidate 1,Candidate 1,Candidate 2,Candidate 2,MR-VLD,Sed augue rutrum proin. Nibh. Dictumst tempora aliquam? Fermentum bibendum temporibus dui commodo tortor.,Turkish,Years in Politics,20,Language Spoken,French,Party,ECOLO (Greens),Age,50s,5,French,PS (Left),30s,Years in Politics,10,Language Spoken,Turkish,Party,PVDA (Radical-Left),Age,50s,5,French,PS (Left),50s,Years in Politics,20,Language Spoken,French,Party,MR-VLD (Right),Age,40s,5,French,ECOLO (Greens),50s,Years in Politics,5,Language Spoken,French,Party,MR-VLD (Right),Age,50s,5,Italian,N-VA (Radical Right),40s,Years in Politics,5,Language Spoken,French,Party,PS (Left),Age,50s,5,French,ECOLO (Greens),50s
2020-02-10 12:55:04,2020-02-10 12:55:04,Survey Test,,100,0,True,2020-02-10 12:55:04,R_3Iwbj3lIT9ByG5D,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 2,Candidate 1,Candidate 1,Candidate 2,Candidate 2,PS,Interdum. Enim lorem duis sapien rhoncus ante sit vulputate luctus odio mi ridiculus amet suspendisse.,French,Party,PS (Left),Age,50s,Years in Politics,20,Language Spoken,Turkish,ECOLO (Greens),30s,5,Turkish,Party,CDH (Liberals),Age,40s,Years in Politics,5,Language Spoken,Dutch,PS (Left),50s,10,Portuguese,Party,CDH (Liberals),Age,50s,Years in Politics,10,Language Spoken,Italian,PVDA (Radical-Left),30s,5,Turkish,Party,ECOLO (Greens),Age,40s,Years in Politics,20,Language Spoken,French,MR-VLD (Right),50s,5,Italian,Party,MR-VLD (Right),Age,40s,Years in Politics,5,Language Spoken,Turkish,PS (Left),40s,20,Portuguese
2020-02-10 12:55:04,2020-02-10 12:55:05,Survey Test,,100,1,True,2020-02-10 12:55:05,R_4NSp51l2UeCNJJP,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 2,Candidate 1,Candidate 1,Candidate 1,Candidate 2,ECOLO,Magnis sem luctus dolor ut vel fusce? Sem lorem porta egestas montes consequat mauris.,French,Party,ECOLO (Greens),Age,50s,Years in Politics,10,Language Spoken,French,PVDA (Radical-Left),30s,10,Turkish,Party,PS (Left),Age,50s,Years in Politics,10,Language Spoken,Turkish,MR-VLD (Right),40s,10,Italian,Party,PS (Left),Age,40s,Years in Politics,20,Language Spoken,French,PVDA (Radical-Left),50s,5,Italian,Party,ECOLO (Greens),Age,50s,Years in Politics,5,Language Spoken,Italian,PS (Left),50s,5,French,Party,PVDA (Radical-Left),Age,50s,Years in Politics,10,Language Spoken,French,ECOLO (Greens),40s,20,Italian
2020-02-10 12:55:05,2020-02-10 12:55:05,Survey Test,,100,0,True,2020-02-10 12:55:05,R_8Iztoq1lr2xOhWl,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 2,Candidate 2,Candidate 2,Candidate 2,Candidate 2,,Purus amet ultricies! Justo convallis? Venenatis aliquet tempor aliquam donec? Ante interdum tortor purus.,Portuguese,Years in Politics,10,Party,PS (Left),Age,50s,Language Spoken,French,10,PVDA (Radical-Left),50s,French,Years in Politics,10,Party,CDH (Liberals),Age,30s,Language Spoken,French,5,PS (Left),50s,French,Years in Politics,5,Party,PVDA (Radical-Left),Age,30s,Language Spoken,French,20,PS (Left),50s,French,Years in Politics,5,Party,ECOLO (Greens),Age,50s,Language Spoken,Dutch,10,N-VA (Radical Right),50s,French,Years in Politics,10,Party,CDH (Liberals),Age,50s,Language Spoken,Turkish,10,MR-VLD (Right),50s,Turkish
2020-02-10 12:55:05,2020-02-10 12:55:06,Survey Test,,100,1,True,2020-02-10 12:55:06,R_3qK1ALtahHU9RVH,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 1,Candidate 2,Candidate 1,Candidate 1,Candidate 2,PS,Fusce? Iaculis! Phasellus! Suscipit? Maecenas? Fermentum etiam temporibus amet venenatis gravida.,French,Age,40s,Years in Politics,5,Party,MR-VLD (Right),Language Spoken,French,50s,20,CDH (Liberals),Dutch,Age,40s,Years in Politics,20,Party,MR-VLD (Right),Language Spoken,Turkish,50s,10,PS (Left),French,Age,40s,Years in Politics,10,Party,PS (Left),Language Spoken,Turkish,40s,20,MR-VLD (Right),Turkish,Age,40s,Years in Politics,10,Party,CDH (Liberals),Language Spoken,Italian,50s,20,MR-VLD (Right),Italian,Age,50s,Years in Politics,5,Party,PVDA (Radical-Left),Language Spoken,French,50s,20,PS (Left),Turkish
2020-02-10 12:55:06,2020-02-10 12:55:06,Survey Test,,100,0,True,2020-02-10 12:55:06,R_8wEdbMKLYxlhXEx,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 2,Candidate 1,Candidate 2,Candidate 2,Candidate 2,ECOLO,"Facilisis mattis lectus risus malesuada faucibus velit vel, eros ultricies consequat nec. Enim. In.",None of the above,Party,MR-VLD (Right),Years in Politics,10,Language Spoken,Turkish,Age,50s,PS (Left),10,Italian,50s,Party,PS (Left),Years in Politics,10,Language Spoken,French,Age,40s,ECOLO (Greens),5,Turkish,50s,Party,PS (Left),Years in Politics,20,Language Spoken,Turkish,Age,40s,PS (Left),5,Turkish,50s,Party,PS (Left),Years in Politics,10,Language Spoken,French,Age,50s,CDH (Liberals),5,Turkish,50s,Party,PVDA (Radical-Left),Years in Politics,10,Language Spoken,French,Age,40s,ECOLO (Greens),5,Turkish,50s
2020-02-10 12:55:07,2020-02-10 12:55:07,Survey Test,,100,0,True,2020-02-10 12:55:07,R_1GiRxulipIIoCeF,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 1,Candidate 2,Candidate 1,Candidate 1,Candidate 1,,"Orci ridiculus commodo et etiam commodo, erat egestas mi auctor.",French,Years in Politics,10,Language Spoken,French,Party,MR-VLD (Right),Age,40s,20,French,MR-VLD (Right),50s,Years in Politics,20,Language Spoken,French,Party,PS (Left),Age,50s,20,French,PS (Left),50s,Years in Politics,5,Language Spoken,Italian,Party,MR-VLD (Right),Age,50s,10,Italian,PS (Left),50s,Years in Politics,20,Language Spoken,Turkish,Party,MR-VLD (Right),Age,50s,10,French,MR-VLD (Right),50s,Years in Politics,10,Language Spoken,French,Party,PVDA (Radical-Left),Age,50s,5,French,MR-VLD (Right),50s
2020-02-10 12:55:07,2020-02-10 12:55:07,Survey Test,,100,0,True,2020-02-10 12:55:07,R_9sGoRX2ievzxCLz,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 2,Candidate 1,Candidate 2,Candidate 2,Candidate 1,MR-VLD,Cursus! Vehicula nonummy. Aliquam fusce. Temporibus per! Potenti dolorem mi erat pharetra? Tempor! Facilisi.,Turkish,Age,50s,Language Spoken,French,Years in Politics,5,Party,CDH (Liberals),50s,Turkish,10,MR-VLD (Right),Age,50s,Language Spoken,Italian,Years in Politics,20,Party,MR-VLD (Right),50s,French,20,ECOLO (Greens),Age,50s,Language Spoken,Turkish,Years in Politics,5,Party,PS (Left),50s,Turkish,10,PS (Left),Age,40s,Language Spoken,Italian,Years in Politics,5,Party,PS (Left),40s,Turkish,10,ECOLO (Greens),Age,50s,Language Spoken,Italian,Years in Politics,20,Party,CDH (Liberals),50s,Italian,20,PS (Left)
2020-02-10 12:55:08,2020-02-10 12:55:08,Survey Test,,100,0,True,2020-02-10 12:55:08,R_5axRQyZjTTWfn49,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 1,Candidate 1,Candidate 1,Candidate 1,Candidate 1,N-VA,Risus sed interdum facilisis malesuada vestibulum tempor? Consequat pellentesque tincidunt suscipit lectus velit at scelerisque.,Italian,Language Spoken,Turkish,Years in Politics,10,Party,PS (Left),Age,50s,French,5,PVDA (Radical-Left),30s,Language Spoken,Italian,Years in Politics,5,Party,PS (Left),Age,40s,French,10,CDH (Liberals),50s,Language Spoken,Turkish,Years in Politics,10,Party,PS (Left),Age,50s,Turkish,10,MR-VLD (Right),50s,Language Spoken,Turkish,Years in Politics,5,Party,MR-VLD (Right),Age,50s,Turkish,5,PVDA (Radical-Left),30s,Language Spoken,French,Years in Politics,10,Party,PS (Left),Age,50s,Turkish,20,ECOLO (Greens),50s
2020-02-10 12:55:08,2020-02-10 12:55:09,Survey Test,,100,1,True,2020-02-10 12:55:09,R_9yNpQK650KsmO5n,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 2,Candidate 2,Candidate 1,Candidate 2,Candidate 2,,"Integer? Purus. Placerat? Risus metus ridiculus erat. Nullam atque. Cras. Tellus temporibus lectus facilisi, sodales.",Portuguese,Age,50s,Party,PVDA (Radical-Left),Years in Politics,10,Language Spoken,Italian,50s,N-VA (Radical Right),20,French,Age,50s,Party,CDH (Liberals),Years in Politics,10,Language Spoken,Turkish,40s,PS (Left),5,French,Age,40s,Party,PS (Left),Years in Politics,5,Language Spoken,French,50s,PS (Left),20,Turkish,Age,40s,Party,PVDA (Radical-Left),Years in Politics,10,Language Spoken,Italian,50s,PS (Left),10,Turkish,Age,30s,Party,PS (Left),Years in Politics,5,Language Spoken,French,50s,PVDA (Radical-Left),20,Turkish
2020-02-10 12:55:09,2020-02-10 12:55:09,Survey Test,,100,0,True,2020-02-10 12:55:09,R_0B8UZNFSRYEZzFj,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 1,Candidate 2,Candidate 1,Candidate 1,Candidate 2,ECOLO,"Pellentesque diam viverra id at. Euismod convallis ante gravida, magna in, pellentesque accumsan.",French,Years in Politics,20,Language Spoken,French,Party,ECOLO (Greens),Age,50s,5,French,PS (Left),40s,Years in Politics,10,Language Spoken,French,Party,CDH (Liberals),Age,50s,10,Italian,MR-VLD (Right),50s,Years in Politics,10,Language Spoken,French,Party,CDH (Liberals),Age,40s,20,Turkish,PS (Left),40s,Years in Politics,20,Language Spoken,Italian,Party,PS (Left),Age,50s,5,French,MR-VLD (Right),50s,Years in Politics,20,Language Spoken,French,Party,PS (Left),Age,50s,10,French,MR-VLD (Right),50s
2020-02-10 12:55:09,2020-02-10 12:55:10,Survey Test,,100,1,True,2020-02-10 12:55:10,R_djtlAUboDKhpldz,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 1,Candidate 1,Candidate 2,Candidate 2,Candidate 2,PVDA,Gravida amet massa bibendum. Est fringilla dolor venenatis dapibus ante culpa justo vitae scelerisque! Ut.,None of the above,Years in Politics,20,Language Spoken,Turkish,Age,50s,Party,N-VA (Radical Right),20,French,50s,PVDA (Radical-Left),Years in Politics,5,Language Spoken,Italian,Age,40s,Party,CDH (Liberals),10,French,50s,PS (Left),Years in Politics,5,Language Spoken,French,Age,30s,Party,ECOLO (Greens),10,Turkish,50s,PS (Left),Years in Politics,10,Language Spoken,French,Age,40s,Party,ECOLO (Greens),20,French,50s,PS (Left),Years in Politics,5,Language Spoken,Turkish,Age,40s,Party,CDH (Liberals),10,French,30s,MR-VLD (Right)
2020-02-10 12:55:10,2020-02-10 12:55:10,Survey Test,,100,0,True,2020-02-10 12:55:10,R_3qFE8FOivaWQw3H,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 2,Candidate 2,Candidate 1,Candidate 1,Candidate 1,ECOLO,"Eros culpa dolor velit lectus consequat pede purus laoreet metus elit malesuada? Facilisi primis, tincidunt.",None of the above,Years in Politics,20,Age,40s,Language Spoken,Turkish,Party,MR-VLD (Right),20,50s,Turkish,PS (Left),Years in Politics,10,Age,40s,Language Spoken,Italian,Party,PS (Left),5,50s,Italian,CDH (Liberals),Years in Politics,20,Age,50s,Language Spoken,Dutch,Party,CDH (Liberals),10,50s,French,ECOLO (Greens),Years in Politics,5,Age,50s,Language Spoken,French,Party,ECOLO (Greens),20,50s,French,CDH (Liberals),Years in Politics,10,Age,50s,Language Spoken,French,Party,ECOLO (Greens),10,50s,French,CDH (Liberals)
2020-02-10 12:55:11,2020-02-10 12:55:11,Survey Test,,100,0,True,2020-02-10 12:55:11,R_5aP90tY4yhAlg6V,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 2,Candidate 2,Candidate 1,Candidate 2,Candidate 2,MR-VLD,Wisi nibh morbi placerat. Tempus? Aenean posuere posuere vestibulum! Odio enim ut pede? Accumsan tempora.,Turkish,Language Spoken,Turkish,Party,MR-VLD (Right),Age,50s,Years in Politics,10,French,PS (Left),50s,10,Language Spoken,Italian,Party,MR-VLD (Right),Age,50s,Years in Politics,5,Italian,PS (Left),50s,5,Language Spoken,Turkish,Party,ECOLO (Greens),Age,40s,Years in Politics,10,French,CDH (Liberals),50s,20,Language Spoken,French,Party,PS (Left),Age,50s,Years in Politics,5,Turkish,PS (Left),40s,10,Language Spoken,French,Party,PVDA (Radical-Left),Age,40s,Years in Politics,10,French,PS (Left),40s,10
2020-02-10 12:55:11,2020-02-10 12:55:11,Survey Test,,100,0,True,2020-02-10 12:55:11,R_0wVd8a3l4GAmdVj,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 2,Candidate 2,Candidate 2,Candidate 2,Candidate 2,CDH,Laoreet porttitor neque lorem imperdiet primis posuere eleifend rhoncus sapien tortor potenti massa sollicitudin.,None of the above,Years in Politics,5,Age,50s,Language Spoken,French,Party,PVDA (Radical-Left),5,50s,Italian,PS (Left),Years in Politics,20,Age,40s,Language Spoken,Italian,Party,ECOLO (Greens),10,50s,French,PS (Left),Years in Politics,20,Age,50s,Language Spoken,French,Party,MR-VLD (Right),20,40s,French,PS (Left),Years in Politics,20,Age,50s,Language Spoken,Italian,Party,PS (Left),5,50s,French,MR-VLD (Right),Years in Politics,10,Age,50s,Language Spoken,Italian,Party,PVDA (Radical-Left),10,50s,Italian,PS (Left)
2020-02-10 12:55:12,2020-02-10 12:55:12,Survey Test,,100,0,True,2020-02-10 12:55:12,R_8Cl1VjspzXGpnMN,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 2,Candidate 1,Candidate 1,Candidate 1,Candidate 1,N-VA,Accusamus dolorem nullam atque duis morbi elit consequat ligula pellentesque non nulla accumsan egestas per.,French,Party,PVDA (Radical-Left),Years in Politics,20,Language Spoken,Italian,Age,50s,ECOLO (Greens),20,French,50s,Party,MR-VLD (Right),Years in Politics,5,Language Spoken,French,Age,50s,ECOLO (Greens),20,French,40s,Party,PS (Left),Years in Politics,20,Language Spoken,French,Age,50s,CDH (Liberals),10,French,50s,Party,MR-VLD (Right),Years in Politics,10,Language Spoken,Portuguese,Age,50s,CDH (Liberals),10,Dutch,40s,Party,PVDA (Radical-Left),Years in Politics,10,Language Spoken,Turkish,Age,50s,MR-VLD (Right),20,Turkish,40s
2020-02-10 12:55:12,2020-02-10 12:55:13,Survey Test,,100,1,True,2020-02-10 12:55:13,R_3UFW1jNoCzhGOOx,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 2,Candidate 2,Candidate 2,Candidate 2,Candidate 2,ECOLO,Cursus dignissim consectetuer sem dolor dolorem magnis id! Pellentesque! Dignissim.,Dutch,Party,PS (Left),Years in Politics,5,Language Spoken,Dutch,Age,30s,PVDA (Radical-Left),10,Turkish,40s,Party,PS (Left),Years in Politics,20,Language Spoken,Turkish,Age,50s,CDH (Liberals),5,Turkish,40s,Party,ECOLO (Greens),Years in Politics,10,Language Spoken,Turkish,Age,40s,CDH (Liberals),10,Portuguese,50s,Party,PS (Left),Years in Politics,10,Language Spoken,Italian,Age,40s,PS (Left),20,Italian,50s,Party,CDH (Liberals),Years in Politics,10,Language Spoken,French,Age,50s,PVDA (Radical-Left),5,Turkish,50s
2020-02-10 12:55:13,2020-02-10 12:55:13,Survey Test,,100,0,True,2020-02-10 12:55:13,R_dgmLdwV2NMCFVrv,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 2,Candidate 1,Candidate 1,Candidate 1,Candidate 1,N-VA,Tempora in eros interdum lorem ridiculus urna praesent magnis venenatis. Diam eros. Porta! Curabitur felis.,Portuguese,Party,CDH (Liberals),Age,50s,Years in Politics,5,Language Spoken,French,PVDA (Radical-Left),40s,10,Turkish,Party,ECOLO (Greens),Age,40s,Years in Politics,10,Language Spoken,Italian,PS (Left),40s,20,Italian,Party,MR-VLD (Right),Age,40s,Years in Politics,20,Language Spoken,French,PVDA (Radical-Left),50s,10,Italian,Party,PS (Left),Age,50s,Years in Politics,5,Language Spoken,Turkish,ECOLO (Greens),50s,10,Portuguese,Party,MR-VLD (Right),Age,30s,Years in Politics,5,Language Spoken,Italian,PVDA (Radical-Left),50s,5,Portuguese
2020-02-10 12:55:13,2020-02-10 12:55:14,Survey Test,,100,1,True,2020-02-10 12:55:14,R_bPZo0Y4QHG761O5,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 1,Candidate 1,Candidate 2,Candidate 2,Candidate 1,PS,Eleifend? Purus cras! Dolorem molestie et tempor ac nunc fusce venenatis a.,Italian,Party,PVDA (Radical-Left),Age,40s,Language Spoken,French,Years in Politics,10,MR-VLD (Right),50s,French,20,Party,ECOLO (Greens),Age,40s,Language Spoken,French,Years in Politics,5,PS (Left),40s,French,10,Party,ECOLO (Greens),Age,50s,Language Spoken,Italian,Years in Politics,20,PS (Left),50s,French,5,Party,PS (Left),Age,40s,Language Spoken,Turkish,Years in Politics,10,CDH (Liberals),50s,French,20,Party,MR-VLD (Right),Age,50s,Language Spoken,French,Years in Politics,5,CDH (Liberals),50s,French,5
2020-02-10 12:55:14,2020-02-10 12:55:14,Survey Test,,100,0,True,2020-02-10 12:55:14,R_39qOGyTo6MDUlXn,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 1,Candidate 2,Candidate 1,Candidate 1,Candidate 1,N-VA,Convallis sodales wisi nullam? Nullam porta curabitur. Pretium culpa justo quis pellentesque sollicitudin faucibus.,Portuguese,Language Spoken,Portuguese,Years in Politics,20,Age,50s,Party,CDH (Liberals),Portuguese,10,30s,PS (Left),Language Spoken,French,Years in Politics,20,Age,50s,Party,PS (Left),Italian,10,50s,PS (Left),Language Spoken,Portuguese,Years in Politics,10,Age,50s,Party,MR-VLD (Right),Italian,10,30s,ECOLO (Greens),Language Spoken,Italian,Years in Politics,5,Age,40s,Party,MR-VLD (Right),French,10,50s,CDH (Liberals),Language Spoken,Turkish,Years in Politics,10,Age,40s,Party,PVDA (Radical-Left),Italian,20,50s,MR-VLD (Right)
2020-02-10 12:55:14,2020-02-10 12:55:15,Survey Test,,100,1,True,2020-02-10 12:55:15,R_cvDMrlSuPe1Etrn,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 1,Candidate 2,Candidate 2,Candidate 2,Candidate 1,PVDA,"Enim consequat suscipit! Suscipit platea? Fermentum posuere non vel, luctus curabitur cras facilisis.",Turkish,Years in Politics,5,Party,PS (Left),Language Spoken,French,Age,40s,10,ECOLO (Greens),French,50s,Years in Politics,10,Party,ECOLO (Greens),Language Spoken,French,Age,50s,5,ECOLO (Greens),French,50s,Years in Politics,5,Party,PS (Left),Language Spoken,Turkish,Age,40s,10,MR-VLD (Right),French,50s,Years in Politics,10,Party,MR-VLD (Right),Language Spoken,French,Age,50s,10,PVDA (Radical-Left),Turkish,50s,Years in Politics,20,Party,PVDA (Radical-Left),Language Spoken,Turkish,Age,50s,10,PS (Left),Italian,50s
2020-02-10 12:55:15,2020-02-10 12:55:15,Survey Test,,100,0,True,2020-02-10 12:55:15,R_9t6E2O3ULRWYPSB,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 2,Candidate 1,Candidate 2,Candidate 2,Candidate 2,ECOLO,"Dignissim in vehicula imperdiet. Id vel fermentum tortor lacus convallis auctor, leo.",None of the above,Party,PS (Left),Age,40s,Years in Politics,10,Language Spoken,Turkish,PS (Left),50s,10,French,Party,PVDA (Radical-Left),Age,50s,Years in Politics,5,Language Spoken,French,ECOLO (Greens),50s,5,Turkish,Party,CDH (Liberals),Age,50s,Years in Politics,10,Language Spoken,Italian,MR-VLD (Right),50s,5,French,Party,PS (Left),Age,50s,Years in Politics,5,Language Spoken,Portuguese,ECOLO (Greens),40s,10,French,Party,PS (Left),Age,50s,Years in Politics,10,Language Spoken,Italian,ECOLO (Greens),50s,20,Turkish
2020-02-10 12:55:16,2020-02-10 12:55:16,Survey Test,,100,0,True,2020-02-10 12:55:16,R_86t2NsSDFZ6wzbL,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 1,Candidate 1,Candidate 2,Candidate 2,Candidate 2,PS,Ligula lacus mattis ultrices duis lacus. Wisi sapien diam amet massa faucibus phasellus faucibus at.,Dutch,Language Spoken,French,Years in Politics,5,Age,30s,Party,ECOLO (Greens),Portuguese,5,50s,PVDA (Radical-Left),Language Spoken,Turkish,Years in Politics,5,Age,50s,Party,PS (Left),French,20,50s,CDH (Liberals),Language Spoken,French,Years in Politics,10,Age,50s,Party,CDH (Liberals),French,10,40s,MR-VLD (Right),Language Spoken,Italian,Years in Politics,10,Age,50s,Party,CDH (Liberals),French,5,40s,ECOLO (Greens),Language Spoken,Turkish,Years in Politics,5,Age,40s,Party,PVDA (Radical-Left),Italian,5,40s,ECOLO (Greens)
